"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20240222","8호선","암사","21271","18428","20240225",""
"20240222","7호선","온수(성공회대입구)","10782","9785","20240225",""
"20240222","7호선","천왕","12620","12087","20240225",""
"20240222","7호선","광명사거리","21881","21500","20240225",""
"20240222","7호선","철산","24005","24006","20240225",""
"20240222","7호선","가산디지털단지","52867","53440","20240225",""
"20240222","7호선","남구로","16982","17717","20240225",""
"20240222","7호선","대림(구로구청)","9018","9076","20240225",""
"20240222","7호선","신풍","12230","11444","20240225",""
"20240222","7호선","보라매","7288","7590","20240225",""
"20240222","7호선","신대방삼거리","16503","15569","20240225",""
"20240222","7호선","장승배기","10091","9765","20240225",""
"20240222","7호선","상도","12678","12492","20240225",""
"20240222","7호선","숭실대입구(살피재)","13376","13155","20240225",""
"20240222","7호선","남성","12647","11821","20240225",""
"20240222","7호선","이수","17966","17661","20240225",""
"20240222","7호선","내방","17153","17052","20240225",""
"20240222","7호선","고속터미널","18831","15774","20240225",""
"20240222","7호선","반포","6929","6736","20240225",""
"20240222","7호선","논현","21091","21468","20240225",""
"20240222","7호선","학동","28005","29725","20240225",""
"20240222","7호선","강남구청","19150","20845","20240225",""
"20240222","7호선","청담","22164","24691","20240225",""
"20240222","7호선","뚝섬유원지","8163","7889","20240225",""
"20240222","7호선","건대입구","15880","17204","20240225",""
"20240222","7호선","어린이대공원(세종대)","15192","15732","20240225",""
"20240222","7호선","군자(능동)","16903","13338","20240225",""
"20240222","7호선","중곡","12167","11669","20240225",""
"20240222","7호선","용마산(용마폭포공원)","6379","5979","20240225",""
"20240222","7호선","사가정","17863","17898","20240225",""
"20240222","7호선","면목","16636","16217","20240225",""
"20240222","7호선","상봉","19039","18140","20240225",""
"20240222","7호선","중화","11976","11740","20240225",""
"20240222","7호선","먹골","11452","11374","20240225",""
"20240222","7호선","태릉입구","9362","8866","20240225",""
"20240222","7호선","공릉(서울과학기술대)","12949","12707","20240225",""
"20240222","7호선","하계","19884","18866","20240225",""
"20240222","7호선","중계","15599","14144","20240225",""
"20240222","7호선","노원","26821","27881","20240225",""
"20240222","7호선","마들","14247","13427","20240225",""
"20240222","7호선","수락산","13256","13010","20240225",""
"20240222","7호선","도봉산","9435","10857","20240225",""
"20240222","7호선","장암","2885","1111","20240225",""
"20240222","6호선","신내","2","0","20240225",""
"20240222","6호선","봉화산(서울의료원)","10064","9530","20240225",""
"20240222","6호선","화랑대(서울여대입구)","12800","9898","20240225",""
"20240222","6호선","태릉입구","6366","6943","20240225",""
"20240222","6호선","석계","13587","13871","20240225",""
"20240222","6호선","돌곶이","10945","10080","20240225",""
"20240222","6호선","상월곡(한국과학기술연구원)","7860","7376","20240225",""
"20240222","6호선","월곡(동덕여대)","13607","13645","20240225",""
"20240222","6호선","고려대(종암)","9634","9007","20240225",""
"20240222","6호선","안암(고대병원앞)","13108","13259","20240225",""
"20240222","6호선","보문","8790","8023","20240225",""
"20240222","6호선","창신","3863","3193","20240225",""
"20240222","6호선","동묘앞","8598","8931","20240225",""
"20240222","6호선","신당","9996","10252","20240225",""
"20240222","6호선","청구","4328","4443","20240225",""
"20240222","6호선","약수","3960","3884","20240225",""
"20240222","6호선","버티고개","2541","2405","20240225",""
"20240222","6호선","한강진","9917","11404","20240225",""
"20240222","6호선","이태원","11648","11951","20240225",""
"20240222","6호선","녹사평(용산구청)","5291","5288","20240225",""
"20240222","6호선","삼각지","8708","7908","20240225",""
"20240222","6호선","효창공원앞","8263","7316","20240225",""
"20240222","6호선","공덕","21856","21314","20240225",""
"20240222","6호선","대흥(서강대앞)","9569","9894","20240225",""
"20240222","6호선","광흥창(서강)","10900","10512","20240225",""
"20240222","6호선","상수","11118","12314","20240225",""
"20240222","6호선","합정","15134","15045","20240225",""
"20240222","6호선","망원","16255","17195","20240225",""
"20240222","6호선","마포구청","16316","14964","20240225",""
"20240222","6호선","월드컵경기장(성산)","4796","4837","20240225",""
"20240222","6호선","디지털미디어시티","16533","18653","20240225",""
"20240222","6호선","증산(명지대앞)","10857","10715","20240225",""
"20240222","6호선","새절(신사)","13864","12961","20240225",""
"20240222","6호선","구산","8743","6874","20240225",""
"20240222","6호선","독바위","3042","3205","20240225",""
"20240222","6호선","불광","5126","4918","20240225",""
"20240222","6호선","역촌","4135","4890","20240225",""
"20240222","6호선","응암","19187","18910","20240225",""
"20240222","5호선","하남검단산","7000","6705","20240225",""
"20240222","5호선","하남시청(덕풍·신장)","8712","8449","20240225",""
"20240222","5호선","하남풍산","4963","5029","20240225",""
"20240222","5호선","미사","19888","19945","20240225",""
"20240222","5호선","강일","6108","5704","20240225",""
"20240222","5호선","마천","7977","7325","20240225",""
"20240222","5호선","거여","11138","10865","20240225",""
"20240222","5호선","개롱","7236","7436","20240225",""
"20240222","5호선","오금","4050","4086","20240225",""
"20240222","5호선","방이","8307","8712","20240225",""
"20240222","5호선","올림픽공원(한국체대)","4782","4043","20240225",""
"20240222","5호선","둔촌동","9687","9846","20240225",""
"20240222","5호선","상일동","16612","15953","20240225",""
"20240222","5호선","고덕","11856","11869","20240225",""
"20240222","5호선","명일","9828","9940","20240225",""
"20240222","5호선","굽은다리(강동구민회관앞)","10622","10447","20240225",""
"20240222","5호선","길동","9090","9423","20240225",""
"20240222","5호선","강동","20117","20019","20240225",""
"20240222","5호선","천호(풍납토성)","20320","19737","20240225",""
"20240222","5호선","광나루(장신대)","14749","13796","20240225",""
"20240222","5호선","아차산(어린이대공원후문)","15203","14912","20240225",""
"20240222","5호선","군자(능동)","12779","14032","20240225",""
"20240222","5호선","장한평","22047","22090","20240225",""
"20240222","5호선","답십리","18291","16636","20240225",""
"20240222","5호선","마장","6319","6050","20240225",""
"20240222","5호선","왕십리(성동구청)","5182","5892","20240225",""
"20240222","5호선","행당","9271","8171","20240225",""
"20240222","5호선","신금호","7265","7536","20240225",""
"20240222","5호선","청구","4415","4068","20240225",""
"20240222","5호선","동대문역사문화공원(DDP)","3663","4373","20240225",""
"20240222","5호선","을지로4가","7187","7053","20240225",""
"20240222","5호선","종로3가","15238","14714","20240225",""
"20240222","5호선","광화문(세종문화회관)","37675","39576","20240225",""
"20240222","5호선","서대문","23428","23656","20240225",""
"20240222","5호선","충정로(경기대입구)","5752","5834","20240225",""
"20240222","5호선","애오개","7903","7853","20240225",""
"20240222","5호선","공덕","16666","17841","20240225",""
"20240222","5호선","마포","17863","17937","20240225",""
"20240222","5호선","여의나루","11804","13566","20240225",""
"20240222","5호선","여의도","35640","37210","20240225",""
"20240222","5호선","신길","5408","5644","20240225",""
"20240222","5호선","영등포시장","12894","13035","20240225",""
"20240222","5호선","영등포구청","5128","5151","20240225",""
"20240222","5호선","양평","8915","8764","20240225",""
"20240222","5호선","오목교(목동운동장앞)","24236","25655","20240225",""
"20240222","5호선","목동","18677","20190","20240225",""
"20240222","5호선","신정(은행정)","14884","12208","20240225",""
"20240222","5호선","까치산","30683","29510","20240225",""
"20240222","5호선","화곡","31362","29539","20240225",""
"20240222","5호선","우장산","16324","16200","20240225",""
"20240222","5호선","발산","26131","26709","20240225",""
"20240222","5호선","마곡","14228","14191","20240225",""
"20240222","5호선","송정","6744","6401","20240225",""
"20240222","5호선","김포공항","10676","8460","20240225",""
"20240222","5호선","개화산","6628","6372","20240225",""
"20240222","5호선","방화","7661","7217","20240225",""
"20240222","4호선","남태령","1430","1275","20240225",""
"20240222","4호선","사당","28199","25009","20240225",""
"20240222","4호선","총신대입구(이수)","20887","22304","20240225",""
"20240222","4호선","동작(현충원)","1176","1341","20240225",""
"20240222","4호선","이촌(국립중앙박물관)","9290","10052","20240225",""
"20240222","4호선","신용산","22308","23815","20240225",""
"20240222","4호선","삼각지","7451","8287","20240225",""
"20240222","4호선","숙대입구(갈월)","15230","14984","20240225",""
"20240222","4호선","서울역","14798","24581","20240225",""
"20240222","4호선","회현(남대문시장)","28602","29552","20240225",""
"20240222","4호선","명동","32859","35129","20240225",""
"20240222","4호선","충무로","34634","35451","20240225",""
"20240222","4호선","동대문역사문화공원(DDP)","20295","18248","20240225",""
"20240222","4호선","동대문","21258","22251","20240225",""
"20240222","4호선","혜화","39615","40073","20240225",""
"20240222","4호선","한성대입구(삼선교)","14267","13712","20240225",""
"20240222","4호선","성신여대입구(돈암)","23658","22923","20240225",""
"20240222","4호선","길음","23056","22609","20240225",""
"20240222","4호선","미아사거리","28059","27844","20240225",""
"20240222","4호선","미아(서울사이버대학)","15992","15886","20240225",""
"20240222","4호선","수유(강북구청)","35561","35936","20240225",""
